UnitName,X,Y,Length (m),Width (m),ConfigFile,Label
unit_61,9.062500e-05,3.125000e-06,3.125000e-06,3.125000e-06,,Si
unit_62,9.375000e-05,3.125000e-06,3.125000e-06,3.125000e-06,,Si
unit_63,9.687500e-05,3.125000e-06,3.125000e-06,3.125000e-06,,Si
unit_64,0.000000e+00,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_65,3.125000e-06,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_66,6.250000e-06,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_67,9.375000e-06,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_68,1.250000e-05,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_69,1.562500e-05,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_70,1.875000e-05,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_71,2.187500e-05,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_72,2.500000e-05,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_73,2.812500e-05,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_74,3.125000e-05,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_75,3.437500e-05,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_76,3.750000e-05,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_77,4.062500e-05,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_78,4.375000e-05,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_79,4.687500e-05,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_80,5.000000e-05,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_81,5.312500e-05,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_82,5.625000e-05,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_83,5.937500e-05,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_84,6.250000e-05,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_85,6.562500e-05,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_86,6.875000e-05,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_87,7.187500e-05,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_88,7.500000e-05,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_89,7.812500e-05,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_90,8.125000e-05,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_91,8.437500e-05,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_92,8.750000e-05,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_93,9.062500e-05,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_94,9.375000e-05,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_95,9.687500e-05,6.250000e-06,3.125000e-06,3.125000e-06,,Si
unit_96,0.000000e+00,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_97,3.125000e-06,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_98,6.250000e-06,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_99,9.375000e-06,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_100,1.250000e-05,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_101,1.562500e-05,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_102,1.875000e-05,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_103,2.187500e-05,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_104,2.500000e-05,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_105,2.812500e-05,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_106,3.125000e-05,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_107,3.437500e-05,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_108,3.750000e-05,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_109,4.062500e-05,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_110,4.375000e-05,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_111,4.687500e-05,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_112,5.000000e-05,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_113,5.312500e-05,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_114,5.625000e-05,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_115,5.937500e-05,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_116,6.250000e-05,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_117,6.562500e-05,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_118,6.875000e-05,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_119,7.187500e-05,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_120,7.500000e-05,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_121,7.812500e-05,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_122,8.125000e-05,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_123,8.437500e-05,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_124,8.750000e-05,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_125,9.062500e-05,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_126,9.375000e-05,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_127,9.687500e-05,9.375000e-06,3.125000e-06,3.125000e-06,,Si
unit_128,0.000000e+00,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_129,3.125000e-06,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_130,6.250000e-06,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_131,9.375000e-06,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_132,1.250000e-05,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_133,1.562500e-05,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_134,1.875000e-05,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_135,2.187500e-05,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_136,2.500000e-05,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_137,2.812500e-05,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_138,3.125000e-05,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_139,3.437500e-05,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_140,3.750000e-05,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_141,4.062500e-05,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_142,4.375000e-05,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_143,4.687500e-05,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_144,5.000000e-05,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_145,5.312500e-05,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_146,5.625000e-05,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_147,5.937500e-05,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_148,6.250000e-05,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_149,6.562500e-05,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_150,6.875000e-05,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_151,7.187500e-05,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_152,7.500000e-05,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_153,7.812500e-05,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_154,8.125000e-05,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_155,8.437500e-05,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_156,8.750000e-05,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_157,9.062500e-05,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_158,9.375000e-05,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_159,9.687500e-05,1.250000e-05,3.125000e-06,3.125000e-06,,Si
unit_160,0.000000e+00,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_161,3.125000e-06,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_162,6.250000e-06,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_163,9.375000e-06,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_164,1.250000e-05,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_165,1.562500e-05,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_166,1.875000e-05,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_167,2.187500e-05,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_168,2.500000e-05,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_169,2.812500e-05,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_170,3.125000e-05,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_171,3.437500e-05,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_172,3.750000e-05,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_173,4.062500e-05,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_174,4.375000e-05,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_175,4.687500e-05,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_176,5.000000e-05,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_177,5.312500e-05,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_178,5.625000e-05,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_179,5.937500e-05,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_180,6.250000e-05,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_181,6.562500e-05,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_182,6.875000e-05,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_183,7.187500e-05,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_184,7.500000e-05,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_185,7.812500e-05,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_186,8.125000e-05,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_187,8.437500e-05,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_188,8.750000e-05,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_189,9.062500e-05,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_190,9.375000e-05,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_191,9.687500e-05,1.562500e-05,3.125000e-06,3.125000e-06,,Si
unit_192,0.000000e+00,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_193,3.125000e-06,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_194,6.250000e-06,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_195,9.375000e-06,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_196,1.250000e-05,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_197,1.562500e-05,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_198,1.875000e-05,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_199,2.187500e-05,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_200,2.500000e-05,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_201,2.812500e-05,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_202,3.125000e-05,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_203,3.437500e-05,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_204,3.750000e-05,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_205,4.062500e-05,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_206,4.375000e-05,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_207,4.687500e-05,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_208,5.000000e-05,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_209,5.312500e-05,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_210,5.625000e-05,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_211,5.937500e-05,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_212,6.250000e-05,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_213,6.562500e-05,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_214,6.875000e-05,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_215,7.187500e-05,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_216,7.500000e-05,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_217,7.812500e-05,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_218,8.125000e-05,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_219,8.437500e-05,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_220,8.750000e-05,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_221,9.062500e-05,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_222,9.375000e-05,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_223,9.687500e-05,1.875000e-05,3.125000e-06,3.125000e-06,,Si
unit_224,0.000000e+00,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_225,3.125000e-06,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_226,6.250000e-06,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_227,9.375000e-06,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_228,1.250000e-05,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_229,1.562500e-05,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_230,1.875000e-05,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_231,2.187500e-05,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_232,2.500000e-05,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_233,2.812500e-05,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_234,3.125000e-05,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_235,3.437500e-05,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_236,3.750000e-05,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_237,4.062500e-05,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_238,4.375000e-05,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_239,4.687500e-05,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_240,5.000000e-05,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_241,5.312500e-05,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_242,5.625000e-05,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_243,5.937500e-05,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_244,6.250000e-05,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_245,6.562500e-05,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_246,6.875000e-05,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_247,7.187500e-05,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_248,7.500000e-05,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_249,7.812500e-05,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_250,8.125000e-05,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_251,8.437500e-05,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_252,8.750000e-05,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_253,9.062500e-05,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_254,9.375000e-05,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_255,9.687500e-05,2.187500e-05,3.125000e-06,3.125000e-06,,Si
unit_256,0.000000e+00,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_257,3.125000e-06,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_258,6.250000e-06,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_259,9.375000e-06,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_260,1.250000e-05,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_261,1.562500e-05,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_262,1.875000e-05,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_263,2.187500e-05,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_264,2.500000e-05,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_265,2.812500e-05,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_266,3.125000e-05,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_267,3.437500e-05,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_268,3.750000e-05,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_269,4.062500e-05,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_270,4.375000e-05,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_271,4.687500e-05,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_272,5.000000e-05,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_273,5.312500e-05,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_274,5.625000e-05,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_275,5.937500e-05,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_276,6.250000e-05,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_277,6.562500e-05,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_278,6.875000e-05,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_279,7.187500e-05,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_280,7.500000e-05,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_281,7.812500e-05,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_282,8.125000e-05,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_283,8.437500e-05,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_284,8.750000e-05,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_285,9.062500e-05,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_286,9.375000e-05,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_287,9.687500e-05,2.500000e-05,3.125000e-06,3.125000e-06,,Si
unit_288,0.000000e+00,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_289,3.125000e-06,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_290,6.250000e-06,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_291,9.375000e-06,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_292,1.250000e-05,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_293,1.562500e-05,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_294,1.875000e-05,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_295,2.187500e-05,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_296,2.500000e-05,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_297,2.812500e-05,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_298,3.125000e-05,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_299,3.437500e-05,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_300,3.750000e-05,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_301,4.062500e-05,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_302,4.375000e-05,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_303,4.687500e-05,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_304,5.000000e-05,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_305,5.312500e-05,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_306,5.625000e-05,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_307,5.937500e-05,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_308,6.250000e-05,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_309,6.562500e-05,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_310,6.875000e-05,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_311,7.187500e-05,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_312,7.500000e-05,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_313,7.812500e-05,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_314,8.125000e-05,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_315,8.437500e-05,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_316,8.750000e-05,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_317,9.062500e-05,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_318,9.375000e-05,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_319,9.687500e-05,2.812500e-05,3.125000e-06,3.125000e-06,,Si
unit_320,0.000000e+00,3.125000e-05,3.125000e-06,3.125000e-06,,Si
unit_321,3.125000e-06,3.125000e-05,3.125000e-06,3.125000e-06,,Si
unit_322,6.250000e-06,3.125000e-05,3.125000e-06,3.125000e-06,,Si
unit_323,9.375000e-06,3.125000e-05,3.125000e-06,3.125000e-06,,Si
unit_324,1.250000e-05,3.125000e-05,3.125000e-06,3.125000e-06,,Si
unit_325,1.562500e-05,3.125000e-05,3.125000e-06,3.125000e-06,,Si
unit_326,1.875000e-05,3.125000e-05,3.125000e-06,3.125000e-06,,Si
unit_327,2.187500e-05,3.125000e-05,3.125000e-06,3.125000e-06,,Si
unit_328,2.500000e-05,3.125000e-05,3.125000e-06,3.125000e-06,,Si
unit_329,2.812500e-05,3.125000e-05,3.125000e-06,3.125000e-06,,Si
unit_330,3.125000e-05,3.125000e-05,3.125000e-06,3.125000e-06,,Si
unit_331,3.437500e-05,3.125000e-05,3.125000e-06,3.125000e-06,,Si
unit_332,3.750000e-05,3.125000e-05,3.125000e-06,3.125000e-06,,Si
unit_333,4.062500e-05,3.125000e-05,3.125000e-06,3.125000e-06,,Si
unit_334,4.375000e-05,3.125000e-05,3.125000e-06,3.125000e-06,,Si
unit_335,4.687500e-05,3.125000e-05,3.125000e-06,3.125000e-06,,Si
unit_336,5.000000e-05,3.125000e-05,3.125000e-06,3.125000e-06,,Si
unit_337,5.312500e-05,3.125000e-05,3.125000e-06,3.125000e-06,,Si
unit_338,5.625000e-05,3.125000e-05,3.125000e-06,3.125000e-06,,Si
unit_339,5.937500e-05,3.125000e-05,3.125000e-06,3.125000e-06,,Si
